Codi_Districte,Nom_Districte,Nom_Carrer,Personas,Promedio_Import_Euros,Vehicles
7,Horta-Guinardó,Pl Salvador Riera,172109,15152.317073170732,80895
1,Ciutat Vella,Sant Honorat,106028,11517.703703703704,33685
9,Sant Andreu,Santa Marta,149826,15124.747368421053,65745
2,Eixample,Comte d'Urgell,266857,18867.71676300578,128137
5,Sarrià-Sant Gervasi,Vilarós,148201,25606.775510204083,102272
8,Nou Barris,Pl Virrei Amat,170736,12431.811965811965,66780
1,Ciutat Vella,Moll Pescadors,106028,11517.703703703704,33685
10,Sant Martí,Àvila,239465,15323.08843537415,103094
1,Ciutat Vella,Bellafila,106028,11517.703703703704,33685
2,Eixample,Bruc,266857,18867.71676300578,128137
2,Eixample,Ptge Centelles,266857,18867.71676300578,128137
2,Eixample,Ptge Coll Portell,266857,18867.71676300578,128137
7,Horta-Guinardó,Pas Encarnació,172109,15152.317073170732,80895
1,Ciutat Vella,Grau i Torras,106028,11517.703703703704,33685
8,Nou Barris,Pl Jardins Alfàbia,170736,12431.811965811965,66780
4,Les Corts,Morales,81074,22022.035087719298,48622
10,Sant Martí,Ptge Morenes,239465,15323.08843537415,103094
9,Sant Andreu,Otger,149826,15124.747368421053,65745
9,Sant Andreu,Pare Secchi,149826,15124.747368421053,65745
1,Ciutat Vella,Ptja Sant Miquel,106028,11517.703703703704,33685
8,Nou Barris,Portlligat,170736,12431.811965811965,66780
1,Ciutat Vella,Tapineria,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Carles Riba,148201,25606.775510204083,102272
10,Sant Martí,Bisbe J Climent,239465,15323.08843537415,103094
9,Sant Andreu,Pl J Andreu Abelló,149826,15124.747368421053,65745
3,Sants-Montjuïc,Pl Alta Can Clos,183770,14625.393162393162,79559
8,Nou Barris,Campreciós,170736,12431.811965811965,66780
1,Ciutat Vella,Pla Seu,106028,11517.703703703704,33685
4,Les Corts,Av Xile,81074,22022.035087719298,48622
6,Gràcia,Pl Diamant,121915,18340.74712643678,57643
1,Ciutat Vella,Formatgeria,106028,11517.703703703704,33685
8,Nou Barris,Horitzontal,170736,12431.811965811965,66780
9,Sant Andreu,Josep Soldevila,149826,15124.747368421053,65745
1,Ciutat Vella,Mtres Casals Marto,106028,11517.703703703704,33685
3,Sants-Montjuïc,Margarit,183770,14625.393162393162,79559
3,Sants-Montjuïc,Miracle,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Montclar,148201,25606.775510204083,102272
7,Horta-Guinardó,Petrarca,172109,15152.317073170732,80895
10,Sant Martí,Puigcerdà,239465,15323.08843537415,103094
7,Horta-Guinardó,Santuari,172109,15152.317073170732,80895
6,Gràcia,Bda Solanell,121915,18340.74712643678,57643
7,Horta-Guinardó,Pl Joan Cornudella,172109,15152.317073170732,80895
5,Sarrià-Sant Gervasi,Pl Emili Mira,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Pl Carmen Tórtola,148201,25606.775510204083,102272
1,Ciutat Vella,Nou de Sadurní,106028,11517.703703703704,33685
2,Eixample,Pl Anna Lizaran,266857,18867.71676300578,128137
10,Sant Martí,Sèquia Comtal,239465,15323.08843537415,103094
7,Horta-Guinardó,Agregació,172109,15152.317073170732,80895
2,Eixample,Almogàvers,266857,18867.71676300578,128137
2,Eixample,Ctra Antiga Horta,266857,18867.71676300578,128137
5,Sarrià-Sant Gervasi,Benet Mateu,148201,25606.775510204083,102272
9,Sant Andreu,Cabrera,149826,15124.747368421053,65745
4,Les Corts,Ptge Font del Lleó,81074,22022.035087719298,48622
5,Sarrià-Sant Gervasi,Jaume Càncer,148201,25606.775510204083,102272
8,Nou Barris,Llafranc,170736,12431.811965811965,66780
1,Ciutat Vella,Pl Nova,106028,11517.703703703704,33685
10,Sant Martí,Pl Porxos,239465,15323.08843537415,103094
6,Gràcia,Pl Sant Lluc,121915,18340.74712643678,57643
1,Ciutat Vella,Sant Elm,106028,11517.703703703704,33685
1,Ciutat Vella,Valldonzella,106028,11517.703703703704,33685
7,Horta-Guinardó,Vayreda,172109,15152.317073170732,80895
8,Nou Barris,SN (Llerona Baleny,170736,12431.811965811965,66780
8,Nou Barris,Esc Llobera,170736,12431.811965811965,66780
4,Les Corts,Torre Melina,81074,22022.035087719298,48622
3,Sants-Montjuïc,Jocs del 92,183770,14625.393162393162,79559
3,Sants-Montjuïc,Av Ports d'Europa,183770,14625.393162393162,79559
10,Sant Martí,Pl Isabel Vila,239465,15323.08843537415,103094
7,Horta-Guinardó,Esc Floresta,172109,15152.317073170732,80895
6,Gràcia,Pl Maria Mullerat,121915,18340.74712643678,57643
1,Ciutat Vella,Amadeu Vives,106028,11517.703703703704,33685
10,Sant Martí,Amistat,239465,15323.08843537415,103094
7,Horta-Guinardó,Àngel Marquès,172109,15152.317073170732,80895
3,Sants-Montjuïc,Antoni de Capmany,183770,14625.393162393162,79559
3,Sants-Montjuïc,Béjar,183770,14625.393162393162,79559
8,Nou Barris,Brossa,170736,12431.811965811965,66780
6,Gràcia,Clavell,121915,18340.74712643678,57643
3,Sants-Montjuïc,Demòstenes,183770,14625.393162393162,79559
7,Horta-Guinardó,Garriga i Roca,172109,15152.317073170732,80895
6,Gràcia,Ptge Isabel,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Ptge Josep Llovera,148201,25606.775510204083,102272
1,Ciutat Vella,Joan Massana,106028,11517.703703703704,33685
2,Eixample,Ptge León,266857,18867.71676300578,128137
10,Sant Martí,Lorenzale,239465,15323.08843537415,103094
5,Sarrià-Sant Gervasi,Muntaner,148201,25606.775510204083,102272
4,Les Corts,Sta Caterina Siena,81074,22022.035087719298,48622
3,Sants-Montjuïc,Urani,183770,14625.393162393162,79559
10,Sant Martí,Ptge Via Trajana A,239465,15323.08843537415,103094
8,Nou Barris,Pl Torre Llobeta,170736,12431.811965811965,66780
8,Nou Barris,Miguel Hernández,170736,12431.811965811965,66780
9,Sant Andreu,Afores,149826,15124.747368421053,65745
6,Gràcia,Anna Piferrer,121915,18340.74712643678,57643
1,Ciutat Vella,Canvis Nous,106028,11517.703703703704,33685
6,Gràcia,Cardener,121915,18340.74712643678,57643
8,Nou Barris,Ptge Carreras,170736,12431.811965811965,66780
1,Ciutat Vella,Cermeño,106028,11517.703703703704,33685
7,Horta-Guinardó,Comalada,172109,15152.317073170732,80895
6,Gràcia,Corçà,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Gualbes,148201,25606.775510204083,102272
6,Gràcia,Gutenberg,121915,18340.74712643678,57643
1,Ciutat Vella,Lleona,106028,11517.703703703704,33685
7,Horta-Guinardó,Pg Maragall,172109,15152.317073170732,80895
3,Sants-Montjuïc,Mecànica,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Pl Consell Vila,148201,25606.775510204083,102272
7,Horta-Guinardó,Bda Rivero,172109,15152.317073170732,80895
9,Sant Andreu,Santander,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Pl Televisió,148201,25606.775510204083,102272
6,Gràcia,Trav Dalt,121915,18340.74712643678,57643
6,Gràcia,Trilla,121915,18340.74712643678,57643
3,Sants-Montjuïc,Número 5,183770,14625.393162393162,79559
1,Ciutat Vella,Ptge Amadeu Bagués,106028,11517.703703703704,33685
3,Sants-Montjuïc,Longitudinal 3,183770,14625.393162393162,79559
1,Ciutat Vella,R Berenguer Vell,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Camí Can Castellví,148201,25606.775510204083,102272
1,Ciutat Vella,Cap del Món,106028,11517.703703703704,33685
8,Nou Barris,Rbla Caçador,170736,12431.811965811965,66780
6,Gràcia,Damià Forment,121915,18340.74712643678,57643
1,Ciutat Vella,Ptge Hort Velluter,106028,11517.703703703704,33685
10,Sant Martí,Ptge Indústria C,239465,15323.08843537415,103094
1,Ciutat Vella,Judici,106028,11517.703703703704,33685
10,Sant Martí,Laberint,239465,15323.08843537415,103094
9,Sant Andreu,Mireia,149826,15124.747368421053,65745
10,Sant Martí,Monturiol,239465,15323.08843537415,103094
10,Sant Martí,Sant Francesc,239465,15323.08843537415,103094
1,Ciutat Vella,Santa Mònica,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Ptge Senillosa,148201,25606.775510204083,102272
4,Les Corts,Pg Til·lers,81074,22022.035087719298,48622
10,Sant Martí,Ptge Travessera,239465,15323.08843537415,103094
1,Ciutat Vella,Vidre,106028,11517.703703703704,33685
3,Sants-Montjuïc,Riudaura,183770,14625.393162393162,79559
7,Horta-Guinardó,Pl Mn Ferran Palau,172109,15152.317073170732,80895
9,Sant Andreu,Pl Francesca Vergé,149826,15124.747368421053,65745
9,Sant Andreu,Pl Assemblea Catal,149826,15124.747368421053,65745
9,Sant Andreu,Ptge Bofarull,149826,15124.747368421053,65745
1,Ciutat Vella,Boltres,106028,11517.703703703704,33685
6,Gràcia,Cardedeu,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Castelló,148201,25606.775510204083,102272
8,Nou Barris,Deià,170736,12431.811965811965,66780
6,Gràcia,General Mendoza,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Guadalajara,148201,25606.775510204083,102272
7,Horta-Guinardó,Lírica,172109,15152.317073170732,80895
8,Nou Barris,Marne,170736,12431.811965811965,66780
8,Nou Barris,Matamala,170736,12431.811965811965,66780
3,Sants-Montjuïc,Av Miramar,183770,14625.393162393162,79559
3,Sants-Montjuïc,Murillo,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Ravella,148201,25606.775510204083,102272
1,Ciutat Vella,Rec,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Sagués,148201,25606.775510204083,102272
3,Sants-Montjuïc,Pl Sant Cristòfol,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Sant Delfí,148201,25606.775510204083,102272
2,Eixample,Ptge Sant Pau,266857,18867.71676300578,128137
3,Sants-Montjuïc,Moll E Fernández,183770,14625.393162393162,79559
1,Ciutat Vella,Pl Peixos,106028,11517.703703703704,33685
4,Les Corts,Pau Romeva,81074,22022.035087719298,48622
4,Les Corts,Ptge Albert Pinyol,81074,22022.035087719298,48622
9,Sant Andreu,Ajuntament,149826,15124.747368421053,65745
10,Sant Martí,Cabanyal,239465,15323.08843537415,103094
7,Horta-Guinardó,Canaan,172109,15152.317073170732,80895
3,Sants-Montjuïc,Pl Carlos Ibáñez,183770,14625.393162393162,79559
8,Nou Barris,Eduard Tubau,170736,12431.811965811965,66780
7,Horta-Guinardó,Galla,172109,15152.317073170732,80895
10,Sant Martí,Roc Boronat,239465,15323.08843537415,103094
1,Ciutat Vella,Lluís el Piadós,106028,11517.703703703704,33685
9,Sant Andreu,Pare Manjón,149826,15124.747368421053,65745
8,Nou Barris,Pardo,170736,12431.811965811965,66780
6,Gràcia,Perla,121915,18340.74712643678,57643
3,Sants-Montjuïc,Plom,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Puig-reig,148201,25606.775510204083,102272
9,Sant Andreu,Bda Sagrera,149826,15124.747368421053,65745
9,Sant Andreu,Beat Domènec Savio,149826,15124.747368421053,65745
8,Nou Barris,Vila-seca,170736,12431.811965811965,66780
9,Sant Andreu,Xandri,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Ptge Camí Mas Saur,148201,25606.775510204083,102272
6,Gràcia,Alba,121915,18340.74712643678,57643
7,Horta-Guinardó,Harmonia,172109,15152.317073170732,80895
8,Nou Barris,Pl Otero Pedrayo,170736,12431.811965811965,66780
5,Sarrià-Sant Gervasi,Berna,148201,25606.775510204083,102272
7,Horta-Guinardó,Doctor Coll,172109,15152.317073170732,80895
8,Nou Barris,Lliçà,170736,12431.811965811965,66780
7,Horta-Guinardó,Marquès de Foronda,172109,15152.317073170732,80895
1,Ciutat Vella,Sant Pere Mitjà,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Pujol,148201,25606.775510204083,102272
6,Gràcia,Sant Cugat Vallès,121915,18340.74712643678,57643
3,Sants-Montjuïc,Sant Eloi,183770,14625.393162393162,79559
1,Ciutat Vella,Sant Oleguer,106028,11517.703703703704,33685
1,Ciutat Vella,Santa Elena,106028,11517.703703703704,33685
6,Gràcia,Av S St J Muntanya,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Tavern,148201,25606.775510204083,102272
9,Sant Andreu,Pg Torras i Bages,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Esc Font del Mont,148201,25606.775510204083,102272
4,Les Corts,Aurora Bertrana,81074,22022.035087719298,48622
3,Sants-Montjuïc,Port de Haifa,183770,14625.393162393162,79559
9,Sant Andreu,Antonio Ricardos,149826,15124.747368421053,65745
6,Gràcia,August Font,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Ptge Bonavista,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Casafranca,148201,25606.775510204083,102272
4,Les Corts,Doctor Fleming,81074,22022.035087719298,48622
4,Les Corts,Dr S Cardenal,81074,22022.035087719298,48622
5,Sarrià-Sant Gervasi,Fontcoberta,148201,25606.775510204083,102272
8,Nou Barris,Fonteta,170736,12431.811965811965,66780
7,Horta-Guinardó,Fulton,172109,15152.317073170732,80895
1,Ciutat Vella,Ginebra,106028,11517.703703703704,33685
1,Ciutat Vella,Gravina,106028,11517.703703703704,33685
7,Horta-Guinardó,Horta,172109,15152.317073170732,80895
3,Sants-Montjuïc,Juan de Sada,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Ricardo Villa,148201,25606.775510204083,102272
7,Horta-Guinardó,Manxa,172109,15152.317073170732,80895
1,Ciutat Vella,Ocata,106028,11517.703703703704,33685
1,Ciutat Vella,Reina Amàlia,106028,11517.703703703704,33685
7,Horta-Guinardó,Sales i Ferré,172109,15152.317073170732,80895
3,Sants-Montjuïc,Moll Inflamables,183770,14625.393162393162,79559
3,Sants-Montjuïc,Ctra Circmv Tram 4,183770,14625.393162393162,79559
7,Horta-Guinardó,Pl Doctor Matias G,172109,15152.317073170732,80895
8,Nou Barris,Artesania,170736,12431.811965811965,66780
4,Les Corts,Berlín,81074,22022.035087719298,48622
10,Sant Martí,Ptge Caminal,239465,15323.08843537415,103094
1,Ciutat Vella,Ensenyança,106028,11517.703703703704,33685
3,Sants-Montjuïc,Feliu Casanova,183770,14625.393162393162,79559
7,Horta-Guinardó,Pl Font Castellana,172109,15152.317073170732,80895
5,Sarrià-Sant Gervasi,Gresolet,148201,25606.775510204083,102272
10,Sant Martí,Ctra Mataró,239465,15323.08843537415,103094
1,Ciutat Vella,Nou Sant Francesc,106028,11517.703703703704,33685
1,Ciutat Vella,Ortigosa,106028,11517.703703703704,33685
4,Les Corts,Panamà,81074,22022.035087719298,48622
10,Sant Martí,Pere Blai,239465,15323.08843537415,103094
5,Sarrià-Sant Gervasi,Ptge Pelfort,148201,25606.775510204083,102272
6,Gràcia,Ramón y Cajal,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Raset,148201,25606.775510204083,102272
4,Les Corts,Pl Rna M Cristina,81074,22022.035087719298,48622
5,Sarrià-Sant Gervasi,Josep Roura,148201,25606.775510204083,102272
10,Sant Martí,Ptge Saladrigas,239465,15323.08843537415,103094
5,Sarrià-Sant Gervasi,Pl Sant Joaquim,148201,25606.775510204083,102272
6,Gràcia,Pl Sanllehy,121915,18340.74712643678,57643
3,Sants-Montjuïc,Antàrtic,183770,14625.393162393162,79559
8,Nou Barris,Pl Luisa Alba,170736,12431.811965811965,66780
7,Horta-Guinardó,Alcalde Móstoles,172109,15152.317073170732,80895
8,Nou Barris,Arítjols,170736,12431.811965811965,66780
5,Sarrià-Sant Gervasi,Artesa de Segre,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Bon Pastor,148201,25606.775510204083,102272
10,Sant Martí,Camp Arriassa,239465,15323.08843537415,103094
3,Sants-Montjuïc,Can Clos,183770,14625.393162393162,79559
7,Horta-Guinardó,Ptge Ceuta,172109,15152.317073170732,80895
1,Ciutat Vella,Consolat de Mar,106028,11517.703703703704,33685
7,Horta-Guinardó,Dav Gallecs,172109,15152.317073170732,80895
8,Nou Barris,Av Alzinar,170736,12431.811965811965,66780
8,Nou Barris,Pl Eucaliptus,170736,12431.811965811965,66780
8,Nou Barris,Florida,170736,12431.811965811965,66780
2,Eixample,Girona,266857,18867.71676300578,128137
3,Sants-Montjuïc,Guadalquivir,183770,14625.393162393162,79559
10,Sant Martí,Guillem de Llúria,239465,15323.08843537415,103094
4,Les Corts,Joan Güell,81074,22022.035087719298,48622
7,Horta-Guinardó,Lluís Marià Vidal,172109,15152.317073170732,80895
8,Nou Barris,Malgrat,170736,12431.811965811965,66780
1,Ciutat Vella,Pg Picasso,106028,11517.703703703704,33685
6,Gràcia,Monistrol,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Nebuloses,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Ptge Garric,148201,25606.775510204083,102272
4,Les Corts,Av Pearson,81074,22022.035087719298,48622
9,Sant Andreu,Potosí,149826,15124.747368421053,65745
1,Ciutat Vella,Roig,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Pl Sant Gaietà,148201,25606.775510204083,102272
1,Ciutat Vella,Pl Sant Pere,106028,11517.703703703704,33685
7,Horta-Guinardó,Scala Dei,172109,15152.317073170732,80895
8,Nou Barris,Pg Valldaura,170736,12431.811965811965,66780
6,Gràcia,Vallpar,121915,18340.74712643678,57643
3,Sants-Montjuïc,Número 6,183770,14625.393162393162,79559
9,Sant Andreu,Cresques,149826,15124.747368421053,65745
10,Sant Martí,Pl Constel·lacions,239465,15323.08843537415,103094
9,Sant Andreu,Pl Can Galta Crema,149826,15124.747368421053,65745
3,Sants-Montjuïc,Àliga,183770,14625.393162393162,79559
7,Horta-Guinardó,Ctra Alta Roquetes,172109,15152.317073170732,80895
6,Gràcia,Àngel,121915,18340.74712643678,57643
9,Sant Andreu,Campins,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Pl Carril,148201,25606.775510204083,102272
7,Horta-Guinardó,Ciències,172109,15152.317073170732,80895
3,Sants-Montjuïc,Fortuna,183770,14625.393162393162,79559
7,Horta-Guinardó,Pablo Sáez Barés,172109,15152.317073170732,80895
6,Gràcia,Robí,121915,18340.74712643678,57643
7,Horta-Guinardó,Torre dels Pardals,172109,15152.317073170732,80895
10,Sant Martí,Xifré,239465,15323.08843537415,103094
4,Les Corts,Lluís Pericot,81074,22022.035087719298,48622
10,Sant Martí,Pl Maresme,239465,15323.08843537415,103094
8,Nou Barris,Avinyonet,170736,12431.811965811965,66780
8,Nou Barris,Pg Cimal,170736,12431.811965811965,66780
4,Les Corts,Collblanc,81074,22022.035087719298,48622
10,Sant Martí,Croia,239465,15323.08843537415,103094
8,Nou Barris,Escultor Ordóñez,170736,12431.811965811965,66780
9,Sant Andreu,Fraga,149826,15124.747368421053,65745
3,Sants-Montjuïc,Joaquim Blume,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Ptge Hercegovina,148201,25606.775510204083,102272
6,Gràcia,Lliri,121915,18340.74712643678,57643
9,Sant Andreu,Llinars del Vallès,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Major del Rectoret,148201,25606.775510204083,102272
6,Gràcia,Ptge Mercedes,121915,18340.74712643678,57643
6,Gràcia,Milà i Fontanals,121915,18340.74712643678,57643
7,Horta-Guinardó,Montse Casanovas,172109,15152.317073170732,80895
3,Sants-Montjuïc,Motors,183770,14625.393162393162,79559
1,Ciutat Vella,Om,106028,11517.703703703704,33685
8,Nou Barris,Pintor Alsamora,170736,12431.811965811965,66780
1,Ciutat Vella,Ripoll,106028,11517.703703703704,33685
10,Sant Martí,Tarba,239465,15323.08843537415,103094
10,Sant Martí,Ptge Taulat,239465,15323.08843537415,103094
3,Sants-Montjuïc,Pl Univers,183770,14625.393162393162,79559
3,Sants-Montjuïc,Y Zona Franca,183770,14625.393162393162,79559
9,Sant Andreu,Pl Kõbe,149826,15124.747368421053,65745
3,Sants-Montjuïc,Ptge Elena Girol,183770,14625.393162393162,79559
8,Nou Barris,Ptge Aristòtil,170736,12431.811965811965,66780
6,Gràcia,Av Adrià Gual,121915,18340.74712643678,57643
6,Gràcia,Aulèstia i Pijoan,121915,18340.74712643678,57643
1,Ciutat Vella,Carme,106028,11517.703703703704,33685
9,Sant Andreu,Collegats,149826,15124.747368421053,65745
7,Horta-Guinardó,Encarnació,172109,15152.317073170732,80895
1,Ciutat Vella,Font Sant Miquel,106028,11517.703703703704,33685
10,Sant Martí,Av Diagonal,239465,15323.08843537415,103094
1,Ciutat Vella,Jaume Giralt,106028,11517.703703703704,33685
8,Nou Barris,Bda Pedregar,170736,12431.811965811965,66780
1,Ciutat Vella,Verdaguer i Callís,106028,11517.703703703704,33685
9,Sant Andreu,Trinxant,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Camí Vallvidrera,148201,25606.775510204083,102272
6,Gràcia,Virtut,121915,18340.74712643678,57643
3,Sants-Montjuïc,Mirador del Palau,183770,14625.393162393162,79559
2,Eixample,Pl Gall,266857,18867.71676300578,128137
8,Nou Barris,Pl Maj Nou Barris,170736,12431.811965811965,66780
10,Sant Martí,Av Bogatell,239465,15323.08843537415,103094
7,Horta-Guinardó,Ptge Boné,172109,15152.317073170732,80895
8,Nou Barris,Bordils,170736,12431.811965811965,66780
1,Ciutat Vella,Pl Brugada,106028,11517.703703703704,33685
10,Sant Martí,Buenaventura Muñoz,239465,15323.08843537415,103094
